Source	Target	Type	Id	Label	timeset	Weight
JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Hansen 2019	Directed	1047			3
JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Lang 2019	Directed	1048			1
JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Michener 2016	Directed	1049			5
JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Nicholson 2017	Directed	1050			1
JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Nicholson 2019	Directed	1051			2
JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Parel 2014	Directed	1052			1
JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Rogowski 2014	Directed	1053			1
JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Roren 2013	Directed	1054			1
JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	van den Noort 2014	Directed	1055			1
JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Vanezis 2015	Directed	1056			1
JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Warner 2015	Directed	1057			1
JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Yildiz 2020	Directed	1058			1
JOURNAL OF EXPERIMENTAL BIOLOGY	Akbari-Shandiz 2019	Directed	1059			1
JOURNAL OF EXPERIMENTAL ZOOLOGY PART A	Akbari-Shandiz 2019	Directed	1060			1
JOURNAL OF EXPERIMENTAL ZOOLOGY PART A	Mozingo 2018	Directed	1061			1
JOURNAL OF GUIDANCE CONTROL AND DYNAMICS	Kolz 2020	Directed	1062			1
JOURNAL OF HAND SURGERY	Herisson 2017	Directed	1063			2
JOURNAL OF HAND SURGERY	Höglund 2021	Directed	1064			1
JOURNAL OF HAND SURGERY	Mahon 2017	Directed	1065			2
JOURNAL OF HAND SURGERY	Mahon 2017	Directed	1066			2
JOURNAL OF HAND THERAPY	Cutti 2008	Directed	1067			1
JOURNAL OF HAND THERAPY	Hansen 2019	Directed	1068			1
JOURNAL OF MAGNETIC RESONANCE IMAGING	Akbari-Shandiz 2019	Directed	1069			1
JOURNAL OF MAGNETIC RESONANCE IMAGING	Massimini 2011	Directed	1070			1
JOURNAL OF MAGNETIC RESONANCE IMAGING	Zhu 2012	Directed	1071			1
JOURNAL OF MANIPULATIVE AND PHYSIOLOGICAL THERAPEUTICS	Hansen 2019	Directed	1072			1
JOURNAL OF MEDICAL ENGINEERING & TECHNOLOGY	Illyés 2006	Directed	1073			1
JOURNAL OF MOTOR BEHAVIOR	de Baets 2013	Directed	1074			1
JOURNAL OF NEUROENGINEERING AND REHABILITATION	Hansen 2019	Directed	1075			2
JOURNAL OF NEUROLOGIC PHYSICAL THERAPY	de Baets 2013	Directed	1076			1
JOURNAL OF NEUROSCIENCE	Fayad 2006	Directed	1077			1
JOURNAL OF NEUROSCIENCE	Prinold 2013	Directed	1078			1
JOURNAL OF NEUROSURGERY-PEDIATRICS	Mahon 2017	Directed	1079			1
JOURNAL OF OCCUPATIONAL MEDICINE AND TOXICOLOGY	de Baets 2020	Directed	1080			1
JOURNAL OF OCCUPATIONAL MEDICINE AND TOXICOLOGY	Wolf 2019	Directed	1081			1
JOURNAL OF ORAL REHABILITATION	Karduna 2001	Directed	1082			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Bey 2006	Directed	1083			5
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Bourne 2007	Directed	1084			2
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Bourne 2011	Directed	1085			6
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Cereatti 2015	Directed	1086			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Chu 2012	Directed	1087			2
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Crosbie 2008	Directed	1088			2
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Cutti 2014	Directed	1089			2
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	de Baets 2013	Directed	1090			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	de Baets 2020	Directed	1091			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Fayad 2006	Directed	1092			4
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Finley 2003	Directed	1093			6
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Gonçalves 2019	Directed	1094			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Haik 2014	Directed	1095			8
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Hajizadeh 2019	Directed	1096			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Karduna 2001	Directed	1097			3
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Lang 2019	Directed	1098			3
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Lin 2005’	Directed	1099			3
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Lin 2005’’	Directed	1100			4
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Lovern 2009	Directed	1101			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Ludewig 2000	Directed	1102			6
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Mahon 2017	Directed	1103			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Massimini 2011	Directed	1104			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Meskers 2007	Directed	1105			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Meyer 2008	Directed	1106			2
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Michener 2016	Directed	1107			7
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Myers 2006	Directed	1108			4
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Nicholson 2017	Directed	1109			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Nicholson 2019	Directed	1110			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Parel 2012	Directed	1111			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Plummer 2018	Directed	1112			3
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Prinold 2011	Directed	1113			3
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Prinold 2013	Directed	1114			3
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Roren 2013	Directed	1115			3
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Roren 2015	Directed	1116			9
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Ruiz Ibán 2020	Directed	1117			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Shaheen 2011’’	Directed	1118			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Teece 2008	Directed	1119			3
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Thigpen 2005	Directed	1120			3
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	van den Noort 2014	Directed	1121			3
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Warner 2015	Directed	1122			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Wolf 2019	Directed	1123			1
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Yildiz 2020	Directed	1124			5
JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Zhu 2012	Directed	1125			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Akbari-Shandiz 2019	Directed	1126			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Bey 2006	Directed	1127			5
JOURNAL OF ORTHOPAEDIC RESEARCH	de Baets 2013	Directed	1128			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Hajizadeh 2019	Directed	1129			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Jaspers 2011’	Directed	1130			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Jaspers 2011’’	Directed	1131			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Karduna 2001	Directed	1132			2
JOURNAL OF ORTHOPAEDIC RESEARCH	Lin 2005’	Directed	1133			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Lin 2005’’	Directed	1134			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Ludewig 2000	Directed	1135			2
JOURNAL OF ORTHOPAEDIC RESEARCH	Myers 2006	Directed	1136			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Parel 2012	Directed	1137			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Rogowski 2014	Directed	1138			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Roren 2013	Directed	1139			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Ruiz Ibán 2020	Directed	1140			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Teece 2008	Directed	1141			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Thigpen 2005	Directed	1142			4
JOURNAL OF ORTHOPAEDIC RESEARCH	Vanezis 2015	Directed	1143			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Warner 2015	Directed	1144			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Yildiz 2020	Directed	1145			1
JOURNAL OF ORTHOPAEDIC RESEARCH	Zhu 2012	Directed	1146			1
JOURNAL OF ORTHOPAEDIC SCIENCE	Kolz 2020	Directed	1147			1
JOURNAL OF ORTHOPAEDIC SCIENCE	Massimini 2011	Directed	1148			1
JOURNAL OF ORTHOPAEDIC SCIENCE	Prinold 2011	Directed	1149			1
JOURNAL OF ORTHOPAEDIC SCIENCE	Prinold 2013	Directed	1150			1
JOURNAL OF ORTHOPAEDIC SCIENCE	Shaheen 2011’’	Directed	1151			1
JOURNAL OF ORTHOPAEDIC SCIENCE	Warner 2015	Directed	1152			1
JOURNAL OF ORTHOPAEDIC SCIENCE	Zhu 2012	Directed	1153			1
JOURNAL OF ORTHOPAEDIC SURGERY AND RESEARCH	Cereatti 2015	Directed	1154			1
JOURNAL OF PEDIATRIC ORTHOPAEDICS	Herisson 2017	Directed	1155			1
JOURNAL OF PEDIATRIC ORTHOPAEDICS	Höglund 2021	Directed	1156			1
JOURNAL OF PEDIATRIC ORTHOPAEDICS	Mahon 2017	Directed	1157			2
JOURNAL OF PEDIATRIC ORTHOPAEDICS	Nicholson 2017	Directed	1158			1
JOURNAL OF PEDIATRIC ORTHOPAEDICS-PART B	Herisson 2017	Directed	1159			2
JOURNAL OF PEDIATRIC ORTHOPAEDICS-PART B	Vanezis 2015	Directed	1160			1
JOURNAL OF REHABILITATION MEDICINE	de Baets 2013	Directed	1161			1
JOURNAL OF REHABILITATION MEDICINE	de Baets 2020	Directed	1162			1
JOURNAL OF REHABILITATION MEDICINE	Haik 2014	Directed	1163			1
JOURNAL OF REHABILITATION MEDICINE	Michener 2016	Directed	1164			1
JOURNAL OF REHABILITATION MEDICINE	Prinold 2011	Directed	1165			1
JOURNAL OF REHABILITATION MEDICINE	Wolf 2019	Directed	1166			1
JOURNAL OF REHABILITATION MEDICINE	Yildiz 2020	Directed	1167			1
JOURNAL OF REHABILITATION RESEARCH AND DEVELOPMENT	Bey 2006	Directed	1168			1
JOURNAL OF REHABILITATION RESEARCH AND DEVELOPMENT	Cutti 2014	Directed	1169			1
JOURNAL OF REHABILITATION RESEARCH AND DEVELOPMENT	Prinold 2013	Directed	1170			2
JOURNAL OF REHABILITATION RESEARCH AND DEVELOPMENT	Warner 2015	Directed	1171			1
JOURNAL OF RHEUMATOLOGY	Fayad 2006	Directed	1172			1
JOURNAL OF SCIENCE AND MEDICINE IN SPORT	Prinold 2013	Directed	1173			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Alexander 2018	Directed	1174			3
JOURNAL OF SHOULDER AND ELBOW SURGERY	Bey 2006	Directed	1175			6
JOURNAL OF SHOULDER AND ELBOW SURGERY	Bourne 2007	Directed	1176			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Bourne 2011	Directed	1177			2
JOURNAL OF SHOULDER AND ELBOW SURGERY	Cereatti 2015	Directed	1178			2
JOURNAL OF SHOULDER AND ELBOW SURGERY	Chu 2012	Directed	1179			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Crosbie 2008	Directed	1180			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Cutti 2008	Directed	1181			3
JOURNAL OF SHOULDER AND ELBOW SURGERY	Cutti 2014	Directed	1182			6
JOURNAL OF SHOULDER AND ELBOW SURGERY	de Baets 2020	Directed	1183			2
JOURNAL OF SHOULDER AND ELBOW SURGERY	Fayad 2006	Directed	1184			2
JOURNAL OF SHOULDER AND ELBOW SURGERY	Haik 2014	Directed	1185			3
JOURNAL OF SHOULDER AND ELBOW SURGERY	Hajizadeh 2019	Directed	1186			4
JOURNAL OF SHOULDER AND ELBOW SURGERY	Herisson 2017	Directed	1187			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Höglund 2021	Directed	1188			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Karduna 2001	Directed	1189			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Kolz 2020	Directed	1190			3
JOURNAL OF SHOULDER AND ELBOW SURGERY	Lang 2019	Directed	1191			2
JOURNAL OF SHOULDER AND ELBOW SURGERY	Lin 2005’’	Directed	1192			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Mahon 2017	Directed	1193			2
JOURNAL OF SHOULDER AND ELBOW SURGERY	Massimini 2011	Directed	1194			3
JOURNAL OF SHOULDER AND ELBOW SURGERY	Meskers 2007	Directed	1195			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Meyer 2008	Directed	1196			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Michener 2016	Directed	1197			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Mozingo 2018	Directed	1198			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Myers 2006	Directed	1199			2
JOURNAL OF SHOULDER AND ELBOW SURGERY	Nicholson 2017	Directed	1200			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Nicholson 2019	Directed	1201			2
JOURNAL OF SHOULDER AND ELBOW SURGERY	Parel 2012	Directed	1202			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Parel 2014	Directed	1203			3
JOURNAL OF SHOULDER AND ELBOW SURGERY	Plummer 2018	Directed	1204			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Prinold 2013	Directed	1205			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Rogowski 2014	Directed	1206			2
JOURNAL OF SHOULDER AND ELBOW SURGERY	Roren 2013	Directed	1207			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Roren 2015	Directed	1208			4
JOURNAL OF SHOULDER AND ELBOW SURGERY	Shaheen 2011’’	Directed	1209			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Teece 2008	Directed	1210			3
JOURNAL OF SHOULDER AND ELBOW SURGERY	Thigpen 2005	Directed	1211			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	van den Noort 2014	Directed	1212			1
JOURNAL OF SHOULDER AND ELBOW SURGERY	Warner 2015	Directed	1213			4
JOURNAL OF SHOULDER AND ELBOW SURGERY	Wolf 2019	Directed	1214			2
JOURNAL OF SHOULDER AND ELBOW SURGERY	Yildiz 2020	Directed	1215			2
JOURNAL OF SHOULDER AND ELBOW SURGERY	Zhu 2012	Directed	1216			3
JOURNAL OF SPORT REHABILITATION	Haik 2014	Directed	1217			1
JOURNAL OF SPORT REHABILITATION	Michener 2016	Directed	1218			3
JOURNAL OF SPORT REHABILITATION	Plummer 2018	Directed	1219			1
JOURNAL OF SPORT REHABILITATION	Rogowski 2014	Directed	1220			1
JOURNAL OF SPORT REHABILITATION	van den Noort 2014	Directed	1221			1
JOURNAL OF SPORT REHABILITATION	Warner 2015	Directed	1222			1
JOURNAL OF SPORTS SCIENCE AND MEDICINE	Rogowski 2014	Directed	1223			1
JOURNAL OF SPORTS SCIENCES	Bey 2006	Directed	1224			1
JOURNAL OF STRENGTH AND CONDITIONING RESEARCH	Alexander 2018	Directed	1225			1
JOURNAL OF STRENGTH AND CONDITIONING RESEARCH	de Baets 2013	Directed	1226			1
JOURNAL OF STRENGTH AND CONDITIONING RESEARCH	de Baets 2020	Directed	1227			1
JOURNAL OF STRENGTH AND CONDITIONING RESEARCH	Gonçalves 2019	Directed	1228			1
JOURNAL OF STRENGTH AND CONDITIONING RESEARCH	Haik 2014	Directed	1229			1
JOURNAL OF STRENGTH AND CONDITIONING RESEARCH	Jaspers 2011’	Directed	1230			1
JOURNAL OF STRENGTH AND CONDITIONING RESEARCH	Jaspers 2011’’	Directed	1231			1
JOURNAL OF STRENGTH AND CONDITIONING RESEARCH	Michener 2016	Directed	1232			1
JOURNAL OF STRENGTH AND CONDITIONING RESEARCH	Parel 2012	Directed	1233			1
JOURNAL OF STRENGTH AND CONDITIONING RESEARCH	Parel 2014	Directed	1234			1
JOURNAL OF STRENGTH AND CONDITIONING RESEARCH	Vanezis 2015	Directed	1235			1
JOURNAL OF STRENGTH AND CONDITIONING RESEARCH	Wolf 2019	Directed	1236			1
JOURNAL OF STRENGTH AND CONDITIONING RESEARCH	Yildiz 2020	Directed	1237			1
JOURNAL OF THE AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS	Cutti 2014	Directed	1238			1
JOURNAL OF THE AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS	de Baets 2020	Directed	1239			1
JOURNAL OF THE AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS	Herisson 2017	Directed	1240			1
JOURNAL OF THE AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS	Mahon 2017	Directed	1241			1
JOURNAL OF THE AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS	Ruiz Ibán 2020	Directed	1242			1
JOURNAL OF THE AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS	van den Noort 2014	Directed	1243			1
JOURNAL OF THE AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS	Wolf 2019	Directed	1244			1
JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY	Lang 2019	Directed	1245			1
JOURNAL OF THE AMERICAN GERIATRICS SOCIETY	Lin 2005’	Directed	1246			1
JOURNAL OF THE AMERICAN GERIATRICS SOCIETY	Lin 2005’’	Directed	1247			1
JOURNAL OF THE BELGIAN SOCIETY OF RADIOLOGY	Kolz 2020	Directed	1248			1
JOURNAL OF TRAUMA-INJURY INFECTION AND CRITICAL CARE	Prinold 2013	Directed	1249			1
JOURNAL OF VISUALIZED EXPERIMENTS	Gonçalves 2019	Directed	1250			1
Karduna 2001	ACTA ONCOLOGICA	Directed	1251			1
Karduna 2001	AMERICAN JOURNAL OF PHYSICAL MEDICINE & REHABILITATION	Directed	1252			1
Karduna 2001	AMERICAN JOURNAL OF SPORTS MEDICINE	Directed	1253			9
Karduna 2001	ANNALS OF BIOMEDICAL ENGINEERING	Directed	1254			1
Karduna 2001	ANNALS OF PHYSICAL AND REHABILITATION MEDICINE	Directed	1255			2
Karduna 2001	APPLIED ERGONOMICS	Directed	1256			1
Karduna 2001	ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION	Directed	1257			9
Karduna 2001	ARTHRITIS & RHEUMATISM-ARTHRITIS CARE & RESEARCH	Directed	1258			1
Karduna 2001	ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY	Directed	1259			2
Karduna 2001	ATHLETIC THERAPY TODAY	Directed	1260			1
Karduna 2001	BEHAVIOR RESEARCH METHODS INSTRUMENTS & COMPUTERS	Directed	1261			1
Karduna 2001	BIOMEDICAL ENGINEERING-APPLICATIONS BASIS COMMUNICATIONS	Directed	1262			2
Karduna 2001	BMC MUSCULOSKELETAL DISORDERS	Directed	1263			3
Karduna 2001	BMC SPORTS SCIENCE MEDICINE AND REHABILITATION	Directed	1264			1
Karduna 2001	BRAIN RESEARCH	Directed	1265			2
Karduna 2001	BRAZILIAN JOURNAL OF PHYSICAL THERAPY	Directed	1266			3
Karduna 2001	BREAST CANCER RESEARCH AND TREATMENT	Directed	1267			2
Karduna 2001	BRITISH JOURNAL OF SPORTS MEDICINE	Directed	1268			1
Karduna 2001	CAHIERS DE PSYCHOLOGIE COGNITIVE-CURRENT PSYCHOLOGY OF COGNITION	Directed	1269			1
Karduna 2001	CLINICAL ANATOMY	Directed	1270			1
Karduna 2001	CLINICAL AND EXPERIMENTAL HEALTH SCIENCES	Directed	1271			1
Karduna 2001	CLINICAL BIOMECHANICS	Directed	1272			37
Karduna 2001	CLINICAL MEDICINE INSIGHTS-ARTHRITIS AND MUSCULOSKELETAL DISORDERS	Directed	1273			1
Karduna 2001	CLINICAL NEUROLOGY AND NEUROSURGERY	Directed	1274			1
Karduna 2001	CLINICAL ORTHOPAEDICS AND RELATED RESEARCH	Directed	1275			1
Karduna 2001	CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING	Directed	1276			1
Karduna 2001	COMPUTER GRAPHICS FORUM	Directed	1277			1
Karduna 2001	COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING	Directed	1278			10
Karduna 2001	COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING-IMAGING AND VISUALIZATION	Directed	1279			2
Karduna 2001	COMPUTERS IN BIOLOGY AND MEDICINE	Directed	1280			1
Karduna 2001	CURRENT ORTHOPAEDICS	Directed	1281			1
Karduna 2001	DISABILITY AND REHABILITATION	Directed	1282			2
Karduna 2001	EQUINE VETERINARY JOURNAL	Directed	1283			1
Karduna 2001	ERGONOMICS	Directed	1284			1
Karduna 2001	EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING	Directed	1285			1
Karduna 2001	EUROPEAN JOURNAL OF PHYSICAL AND REHABILITATION MEDICINE	Directed	1286			1
Karduna 2001	EUROPEAN JOURNAL OF SPORT SCIENCE	Directed	1287			1
Karduna 2001	EXPERIMENTAL BRAIN RESEARCH	Directed	1288			1
Karduna 2001	FRONTIERS IN BIOENGINEERING AND BIOTECHNOLOGY	Directed	1289			2
Karduna 2001	FRONTIERS IN NEUROROBOTICS	Directed	1290			1
Karduna 2001	GAIT & POSTURE	Directed	1291			8
Karduna 2001	HEALTHCARE	Directed	1292			1
Karduna 2001	HUMAN MOVEMENT SCIENCE	Directed	1293			8
Karduna 2001	IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS	Directed	1294			1
Karduna 2001	INDIAN JOURNAL OF ORTHOPAEDICS	Directed	1295			1
Karduna 2001	INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS	Directed	1296			1
Karduna 2001	INTERNATIONAL JOURNAL OF INDUSTRIAL ERGONOMICS	Directed	1297			1
Karduna 2001	INTERNATIONAL JOURNAL OF PRECISION ENGINEERING AND MANUFACTURING	Directed	1298			1
Karduna 2001	INTERNATIONAL JOURNAL OF SPORTS MEDICINE	Directed	1299			2
Karduna 2001	INTERNATIONAL JOURNAL OF SPORTS PHYSICAL THERAPY	Directed	1300			1
Karduna 2001	INTERNATIONAL ORTHOPAEDICS	Directed	1301			1
Karduna 2001	JOURNAL OF APPLIED BIOMECHANICS	Directed	1302			18
Karduna 2001	JOURNAL OF ATHLETIC TRAINING	Directed	1303			10
Karduna 2001	JOURNAL OF BIOMECHANICAL ENGINEERING	Directed	1304			4
Karduna 2001	JOURNAL OF BIOMECHANICS	Directed	1305			35
Karduna 2001	JOURNAL OF BODYWORK AND MOVEMENT THERAPIES	Directed	1306			3
Karduna 2001	JOURNAL OF BONE AND JOINT SURGERY	Directed	1307			1
Karduna 2001	JOURNAL OF COMPUTER ASSISTED TOMOGRAPHY	Directed	1308			1
Karduna 2001	JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Directed	1309			24
Karduna 2001	JOURNAL OF EXPERIMENTAL BIOLOGY	Directed	1310			1
Karduna 2001	JOURNAL OF HAND THERAPY	Directed	1311			1
Karduna 2001	JOURNAL OF HUMAN KINETICS	Directed	1312			1
Karduna 2001	JOURNAL OF MECHANICS IN MEDICINE AND BIOLOGY	Directed	1313			1
Karduna 2001	JOURNAL OF MOTOR BEHAVIOR	Directed	1314			1
Karduna 2001	JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Directed	1315			18
Karduna 2001	JOURNAL OF ORTHOPAEDIC RESEARCH	Directed	1316			6
Karduna 2001	JOURNAL OF ORTHOPAEDIC SCIENCE	Directed	1317			1
Karduna 2001	JOURNAL OF ORTHOPAEDIC SURGERY	Directed	1318			1
Karduna 2001	JOURNAL OF ORTHOPAEDIC TRAUMA	Directed	1319			1
Karduna 2001	JOURNAL OF PEDIATRIC ORTHOPAEDICS	Directed	1320			1
Karduna 2001	JOURNAL OF REHABILITATION MEDICINE	Directed	1321			2
Karduna 2001	JOURNAL OF REHABILITATION RESEARCH AND DEVELOPMENT	Directed	1322			3
Karduna 2001	JOURNAL OF SHOULDER AND ELBOW SURGERY	Directed	1323			25
Karduna 2001	JOURNAL OF SPORT REHABILITATION	Directed	1324			7
Karduna 2001	JOURNAL OF SPORTS MEDICINE AND PHYSICAL FITNESS	Directed	1325			1
Karduna 2001	JOURNAL OF SPORTS SCIENCE AND MEDICINE	Directed	1326			1
Karduna 2001	JOURNAL OF VISUALIZED EXPERIMENTS	Directed	1327			1
Karduna 2001	KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY	Directed	1328			3
Karduna 2001	MANUAL THERAPY	Directed	1329			11
Karduna 2001	MECHANISM AND MACHINE THEORY	Directed	1330			1
Karduna 2001	MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING	Directed	1331			10
Karduna 2001	MEDICAL ENGINEERING & PHYSICS	Directed	1332			4
Karduna 2001	MEDICAL PROBLEMS OF PERFORMING ARTISTS	Directed	1333			1
Karduna 2001	MEDICINE	Directed	1334			1
Karduna 2001	MEDICINE AND SCIENCE IN SPORTS AND EXERCISE	Directed	1335			1
Karduna 2001	MOTOR CONTROL	Directed	1336			1
Karduna 2001	MUSCULOSKELETAL SCIENCE AND PRACTICE	Directed	1337			2
Karduna 2001	NEUROSCIENCE	Directed	1338			1
Karduna 2001	ORTHOPAEDIC JOURNAL OF SPORTS MEDICINE	Directed	1339			1
Karduna 2001	ORTHOPAEDIC SURGERY	Directed	1340			1
Karduna 2001	ORTHOPAEDICS & TRAUMATOLOGY-SURGERY & RESEARCH	Directed	1341			2
Karduna 2001	ORTHOPEDIC CLINICS OF NORTH AMERICA	Directed	1342			1
Karduna 2001	PHYSICAL THERAPY	Directed	1343			10
Karduna 2001	PHYSICAL THERAPY IN SPORT	Directed	1344			2
Karduna 2001	PHYSIOSCIENCE	Directed	1345			1
Karduna 2001	PHYSIOTHERAPY	Directed	1346			3
Karduna 2001	PHYSIOTHERAPY THEORY AND PRACTICE	Directed	1347			2
Karduna 2001	PLOS ONE	Directed	1348			3
Karduna 2001	PM&R	Directed	1349			1
Karduna 2001	PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART H-JOURNAL OF ENGINEERING IN MEDICINE	Directed	1350			5
